,occurrences,term
11473,5,the new ownership group
11474,5,the nation and the
11475,5,the national championship game
11477,5,the national park service
11478,5,the new jersey department
11479,5,the new orleans saints
11480,5,they re in the
11481,5,they were trying to
11482,5,the fabric of the
11483,5,top republican on the
11484,5,try to make the
11485,5,turn for the worse
11486,5,two free throws to
11487,5,two home runs and
11488,5,two of the most
11489,5,two outs in the
11490,5,two weeks after the
11491,5,under investigation by the
11492,5,united states at the
11493,5,university of new york
11494,5,up for the challenge
11495,5,up in the first
11496,5,up most of the
11497,5,up percent from the
11498,5,up the bulk of
11499,5,trading on the new
11500,5,told the post dispatch
11501,5,to see him get
11502,5,told him he was
11503,5,to simmer and cook
11504,5,to take the lead
11505,5,to the board of
11506,5,to the brink of
11507,5,to the city of
11508,5,to the detriment of
11509,5,to the national championship
11510,5,to the national weather
11511,5,to the public for
11512,5,to the public the
11513,5,to tie it at
11514,5,to track down the
11515,5,to turn around the
11516,5,to www youranswerplace org
11517,5,told her he was
11518,5,valued at more than
11519,5,ve ever seen in
11520,5,ve got to get
11521,5,very little to do
11522,5,was said to be
11523,5,was second in the
11524,5,was stabbed to death
11525,5,was still on the
11526,5,was the result of
11527,5,was unaware of the
11528,5,was years old and
11529,5,washington president barack obama
11530,5,we are on the
11531,5,we are pleased to
11532,5,we didn want to
11533,5,we don have the
11534,5,we had to do
11535,5,we have chance to
11536,5,we have to figure
11537,5,was reported at march
11538,5,was proud of the
11539,5,was pleased with the
11540,5,was based on the
11541,5,vice president of football
11542,5,voted in favor of
11543,5,want to do that
11544,5,want to think about
11545,5,was as close as
11546,5,was aware of the
11547,5,was charged with aggravated
11548,5,was out of the
11549,5,was created by the
11550,5,was fatally shot by
11551,5,was first team all
11552,5,was hit in the
11553,5,was inducted into the
11554,5,was not involved in
11555,5,to share in the
11556,5,to say this is
11557,5,they will continue to
11558,5,tied it in the
11559,5,time in the past
11560,5,time olympic gold medalist
11561,5,time to do the
11562,5,times in the last
11563,5,times more likely to
11564,5,to be lot of
11565,5,to be talking about
11566,5,to close out the
11567,5,to close the gap
11568,5,to cooperate with the
11569,5,to determine whether the
11570,5,to do anything to
11571,5,to do better job
11572,5,to do it right
11573,5,to do it she
11574,5,time in his career
11575,5,thursday friday and saturday
11576,5,to run for the
11577,5,through the third quarter
11578,5,they would have been
11579,5,think it going to
11580,5,think the most important
11581,5,think we ve got
11582,5,third round of the
11583,5,this is kind of
11584,5,this week at the
11585,5,this week but the
11586,5,this year because of
11587,5,this year but the
11588,5,this year with the
11589,5,thought it was the
11590,5,three months of this
11591,5,three years ago and
11592,5,through the rest of
11593,5,to end the inning
11594,5,to focus on what
11595,5,to get down to
11596,5,to get it right
11597,5,to no on the
11598,5,to open his own
11599,5,to opt out of
11600,5,to percent this year
11601,5,to play on the
11602,5,to play the game
11603,5,to prepare for the
11604,5,to protect the public
11605,5,to raise money to
11606,5,to raise the debt
11607,5,to report by the
11608,5,to report in the
11609,5,to request for comment
11610,5,to respond to the
11611,5,to run for office
11612,5,to move into the
11613,5,to more than million
11614,5,to million from million
11615,5,to hear the case
11616,5,to get the win
11617,5,to get the word
11618,5,to great lengths to
11619,5,to have access to
11620,5,to have lot of
11622,5,to invest in new
11623,5,to million for the
11624,5,to invest in the
11625,5,to keep pace with
11626,5,to learn that the
11627,5,to make the cut
11628,5,to make way for
11629,5,to meet with the
11630,5,the family of the
11631,5,the first game of
11632,5,the evidence in the
11633,5,percent from the same
11634,5,percent in the last
11635,5,percent of the people
11636,5,performs under the name
11637,5,person of interest in
11638,5,pick in the draft
11639,5,picked it up and
11640,5,pinal county sheriff paul
11641,5,pitching coach dave duncan
11642,5,placed on the ballot
11643,5,plan for the future
11644,5,play of the game
11645,5,pleaded guilty to corruption
11646,5,plenty of room for
11647,5,point of view the
11648,5,points on for shooting
11649,5,percent in the first
11650,5,percent after the company
11651,5,said don know if
11652,5,people to go to
11653,5,out of work and
11654,5,out to end the
11655,5,over the past several
11656,5,over the past six
11657,5,over the right field
11658,5,paid for by the
11659,5,part of the city
11660,5,part of the company
11661,5,part of this team
11662,5,path to citizenship for
11663,5,patient protection and affordable
11664,5,pave the way for
11665,5,pay an average of
11666,5,pay their fair share
11667,5,people don want to
11668,5,police said the man
11669,5,president of football operations
11670,5,prison if convicted on
11671,5,proceeds from the event
11672,5,rest of the state
11673,5,rest of the team
11674,5,rose to percent from
11675,5,roughly percent of the
11676,5,ruled in favor of
11677,5,run dylan carter kick
11678,5,run homer in the
11679,5,run on four hits
11680,5,run out of the
11681,5,run up to the
11682,5,runner up in the
11683,5,the endangered species act
11684,5,runs in the first
11685,5,runs on seven hits
11686,5,said after the game
11687,5,rest of the nation
11688,5,reserves the right to
11689,5,republican presidential candidate mitt
11690,5,ranked th in the
11691,5,protection and affordable care
11692,5,quarter of the year
11693,5,question and answer session
11694,5,quick to point out
11695,5,radio city music hall
11696,5,ran for yards and
11697,5,ranks as one of
11698,5,reported in the block
11699,5,re trying to do
11700,5,reason to believe that
11701,5,refrigerate until ready to
11702,5,register go to www
11703,5,released tuesday by the
11704,5,reported at march in
11705,5,out of the country
11706,5,out four and walked
11707,5,out for the season
11708,5,of the white house
11709,5,of the obama administration
11710,5,of the office of
11711,5,of the past two
11712,5,of the plain dealer
11713,5,of the portland police
11714,5,of the republican party
11715,5,of the season after
11716,5,of the season at
11717,5,of the second round
11718,5,of the series and
11719,5,of the space shuttle
11720,5,of the state budget
11721,5,of the state department
11722,5,of the supreme court
11723,5,of the team that
11724,5,of the number of
11725,5,of the most recent
11726,5,of the last years
11727,5,of the economy and
11728,5,of people who are
11729,5,of saturday night live
11730,5,of state hillary clinton
11731,5,of the bride and
11732,5,of the bureau of
11733,5,of the company and
11734,5,of the environmental protection
11735,5,of the kind of
11736,5,of the euro zone
11737,5,of the game with
11738,5,of the greater cleveland
11739,5,of the groom were
11740,5,of the house in
11741,5,of the kansas city
11742,5,of the third quarter
11743,5,of the world most
11744,5,out and try to
11745,5,of the year but
11746,5,on the state of
11747,5,on the year treasury
11748,5,one man and one
11749,5,one of its most
11750,5,one of the area
11751,5,one of the children
11752,5,one of the least
11753,5,one of the state
11754,5,one of this year
11755,5,one size fits all
11756,5,or go to www
11757,5,or percent to in
11758,5,oregon department of education
11759,5,oregon department of transportation
11760,5,other than to say
11761,5,on the road this
11762,5,on the opposite side
11763,5,on the house floor
11764,5,on display at the
11765,5,of thousands of people
11766,5,officials have said that
11767,5,officials have said they
11768,5,officials said they will
11769,5,oil and natural gas
11770,5,oil price information service
11771,5,on friday and saturday
11772,5,on the ground floor
11773,5,on hand to help
11774,5,on his twitter page
11775,5,on march year old
11776,5,on saturday at the
11777,5,on the back nine
11778,5,on the front lines
11779,5,said but we re
11780,5,youve got to be
11781,5,said don want to
11782,5,struck out four and
11783,5,that is something that
11784,5,that killed eight people
11785,5,that make up the
11786,5,that not to say
11787,5,that she and her
11788,5,that the united states
11789,5,that the use of
11790,5,that they re not
11791,5,that was one of
11792,5,that we re going
11793,5,that we ve got
11794,5,that would have allowed
11795,5,the ability of the
11796,5,the american cancer society
11798,5,that is home to
11799,5,that is expected to
11800,5,that he was the
11801,5,than two months after
11802,5,students who want to
11803,5,studies have shown that
11804,5,suspended for the first
11805,5,teams in the country
11806,5,than people have been
11807,5,than three quarters of
11808,5,than two thirds of
11809,5,that he wants to
11810,5,that allows us to
11811,5,that could be the
11812,5,that goes on in
11813,5,that he and the
11814,5,that he could not
11815,5,that he said would
11819,5,the death of her
11820,5,the community and the
11821,5,the community he said
11822,5,the company has made
11823,5,the company said its
11824,5,the completion of the
11825,5,the cost of their
11826,5,the decision was made
11827,5,the civil rights act
11828,5,the democrat controlled legislature
11829,5,the department of public
11830,5,the department of transportation
11831,5,the early morning hours
11832,5,the effect of the
11833,5,the end of february
11834,5,the closing of the
11835,5,the city of portland
11837,5,the block of west
11838,5,the ball into the
11839,5,the bases in the
11840,5,the best record in
11841,5,the big east tournament
11842,5,the big ten tournament
11843,5,the block of east
11844,5,the blown out well
